CustID,AgentBonus,Age,CustTenure,ExistingProdType,NumberOfPolicy,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,PaymentMethod,LastMonthCalls,CustCareScore,Agent,Online,Third Party Partner,Free Lancer,Large Business,Salaried,Small Business,Diploma,Engineer,Graduate,MBA,Post Graduate,UG,Under Graduate,Female,Male,AVP,Exe,Executive,Manager,Senior Manager,VP,Divorced,Married,Single,Unmarried,East,North,South,West
7001857,4454,9.0,22.0,5,1.0,19364.0,0,11.0,578984.0,4,0,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001858,2707,8.0,14.0,3,3.0,19335.0,0,2.0,441225.0,3,1,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001859,3659,11.0,7.0,4,5.0,20326.0,0,1.0,523191.0,4,2,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001860,3290,13.0,14.469026548672566,1,1.0,18280.0,0,1.0,588982.0,1,3,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7001861,3073,3.0,9.0,3,5.0,20485.0,1,7.0,319566.0,3,4,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001862,3675,15.0,7.0,3,1.0,19342.0,0,3.0,444673.0,3,1,3.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001863,2312,5.0,14.469026548672566,3,5.0,17782.0,1,1.0,418410.0,3,3,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001864,2098,6.0,13.0,1,5.0,20980.0,1,2.0,411208.0,1,12,1.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7001865,2520,8.0,13.0,4,5.0,19381.0,0,2.0,365332.0,4,3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7001866,3866,14.494707127734651,12.0,3,1.0,17572.0,0,4.0,719046.0,3,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001867,3578,14.0,11.0,5,3.0,18833.0,0,5.0,393610.0,4,2,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001868,3271,13.0,3.0,1,4.0,19244.0,0,8.0,330419.0,1,7,3.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001869,2580,10.0,8.0,3,5.0,21500.0,0,1.0,441180.0,3,2,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001870,3677,22.0,7.0,3,1.0,33430.0,0,4.130073800738008,397148.0,3,9,5.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
7001871,3652,22.0,7.0,1,5.0,16601.0,1,2.0,619999.6992670636,1,0,3.067591763652641,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001872,3008,14.494707127734651,12.0,4,4.0,17694.0,0,1.0,360958.0,4,0,5.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001873,3993,24.0,14.469026548672566,3,3.0,18149.0,0,6.0,706722.0,3,4,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001874,7833,8.0,24.0,3,3.56536312849162,32639.0,0,4.130073800738008,1464838.0,3,3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
7001875,2425,15.0,7.0,4,5.0,17319.0,1,6.0,300658.0,4,0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001876,3203,10.0,19.0,3,3.0,26691.0,0,2.0,515670.0,3,7,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001877,4065,16.0,12.0,3,5.0,20324.0,0,5.0,768247.0,3,2,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7001878,6668,13.0,33.0,3,1.0,22890.30999066293,1,10.0,986852.0,3,0,4.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7001879,2832,11.0,17.0,3,4.0,20228.0,0,1.0,427620.0,3,5,5.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001880,2124,14.494707127734651,4.0,1,3.0,17700.0,0,4.0,301608.0,1,7,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001881,4110,8.0,8.0,3,4.0,34246.0,1,4.130073800738008,452047.0,3,8,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
7001882,2276,14.494707127734651,9.0,1,3.0,17506.0,0,2.0,320885.0,1,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7001883,2738,5.0,8.0,4,1.0,21062.0,1,4.0,495589.0,4,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001884,4264,4.0,13.0,3,3.0,19382.0,0,4.0,784583.0,3,1,3.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7001885,2229,9.0,4.0,3,4.0,17143.0,0,1.0,619999.6992670636,3,4,3.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
7001886,4444,22.0,27.0,4,3.0,21162.0,0,2.0,448846.0,4,8,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001887,3416,17.0,7.0,4,3.0,20094.0,0,3.0,372342.0,4,0,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001888,4813,10.0,14.0,4,1.0,21877.0,1,1.0,635308.0,4,0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001889,1727,2.0,5.0,4,3.0,17274.0,0,1.0,297113.0,4,0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7001890,4859,19.0,10.0,3,4.0,19434.0,0,2.0,961983.0,3,8,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001891,4683,23.0,19.0,4,5.0,21288.0,0,4.0,477703.0,4,2,5.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7001892,2282,14.494707127734651,7.0,4,1.0,17553.0,0,2.0,369666.0,4,3,5.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7001893,4757,29.0,5.0,3,1.0,22654.0,0,6.0,727873.0,3,7,4.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001894,2822,3.0,11.0,3,1.0,20160.0,0,3.0,335866.0,3,3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001895,7397,15.0,7.0,3,5.0,22890.30999066293,0,12.0,1264813.0,3,0,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
7001896,4727,28.0,28.0,4,1.0,27808.0,1,2.0,538919.0,4,8,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001897,4035,8.0,16.0,3,3.0,25221.0,0,7.0,677940.0,3,6,3.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
7001898,3758,15.0,23.0,3,4.0,19779.0,1,8.0,623830.0,3,5,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001899,3560,18.0,11.0,3,1.0,18737.0,0,1.0,665726.0,3,2,1.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001900,4168,14.494707127734651,21.0,4,3.0,17366.0,1,6.0,566826.0,4,7,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001901,3174,16.0,13.0,3,1.0,16706.0,0,3.0,619999.6992670636,3,0,3.067591763652641,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001902,7514,23.0,8.0,3,3.0,22890.30999066293,0,15.0,1397544.0,3,17,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
7001903,2093,8.0,10.0,3,4.0,20933.0,0,1.0,251196.0,3,3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001904,4606,28.0,14.469026548672566,1,5.0,18424.0,0,1.0,838292.0,1,1,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7001905,2094,2.0,13.0,1,5.0,19037.0,0,4.0,215689.0,1,8,4.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001906,3161,14.494707127734651,13.0,4,5.0,17559.0,0,2.0,335026.0,4,1,4.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7001907,3180,6.0,19.0,3,1.0,21201.0,1,1.0,512004.0,3,11,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001908,2522,3.0,15.0,3,1.0,19403.0,0,4.0,446463.0,3,3,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001909,4315,4.0,9.0,4,1.0,18761.0,0,6.0,591159.0,4,3,5.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001910,6224,19.0,31.0,4,1.0,25934.0,1,7.0,952296.0,4,4,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7001911,3607,4.0,18.0,3,5.0,25761.0,1,2.0,364261.0,3,2,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7001912,4640,23.0,23.0,1,3.0,20175.0,0,5.0,923410.0,1,3,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001913,6342,6.0,25.0,4,1.0,28826.0,0,13.0,773690.0,4,0,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7001914,2987,18.0,6.0,4,3.0,21334.0,0,1.0,492815.0,4,0,5.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001915,3588,22.0,18.0,4,1.0,19936.0,0,6.0,462914.0,4,4,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001916,1978,10.0,6.0,4,1.0,19775.0,0,1.0,263008.0,4,2,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001917,2138,2.0,14.469026548672566,1,1.0,17818.0,1,1.0,262994.0,1,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001918,4028,14.494707127734651,16.0,3,1.0,17515.0,1,8.0,543841.0,3,2,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7001919,2948,14.494707127734651,9.0,4,5.0,17342.0,0,1.0,533613.0,4,3,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001920,2687,3.0,11.0,3,5.0,19194.0,1,2.0,494437.0,3,3,4.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001921,3339,3.0,17.0,4,3.0,25685.0,1,8.0,507536.0,4,15,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7001922,3234,19.0,13.0,3,4.0,17022.0,1,2.0,619999.6992670636,3,8,3.067591763652641,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
7001923,1731,9.0,9.0,3,1.0,17314.0,0,1.0,277024.0,3,2,5.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001924,1926,6.0,4.0,4,5.0,19256.0,0,5.0,229146.0,4,3,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001925,2973,6.0,18.0,3,5.0,18580.0,0,3.0,588614.0,3,2,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001926,4177,4.0,14.469026548672566,4,1.0,18162.0,0,8.0,735198.0,4,4,3.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001927,2368,9.0,14.0,3,4.0,21524.0,0,4.0,402499.0,3,3,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001928,2148,11.0,14.469026548672566,4,4.0,17899.0,0,5.0,330774.0,4,2,4.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001929,3642,4.0,15.0,1,1.0,20231.0,1,1.0,498896.0,1,3,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001930,3818,14.494707127734651,8.0,3,1.0,17356.0,1,11.0,664388.0,3,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001931,2314,2.0,14.469026548672566,4,3.0,17800.0,1,6.0,377182.0,4,2,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001932,4830,5.0,24.0,3,1.0,26836.0,0,4.0,666606.0,3,2,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
7001933,5181,21.0,10.0,4,4.0,25903.0,0,4.0,839257.0,4,8,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7001934,1977,8.0,14.469026548672566,3,1.0,17973.0,0,1.0,342026.0,3,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001935,4391,22.0,9.0,3,1.0,22890.30999066293,0,3.0,671861.0,3,8,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
7001936,3701,19.0,7.0,3,1.0,20562.0,0,1.0,632898.0,3,2,1.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001937,1954,12.0,2.0,3,1.0,19537.0,1,1.0,375110.0,3,7,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001938,3396,10.0,17.0,3,4.0,22642.0,1,2.0,407556.0,3,9,5.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
7001939,7902,8.0,16.0,3,5.0,32924.0,0,4.130073800738008,845488.0,3,7,5.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
7001940,4445,27.0,13.0,4,1.0,20204.0,0,9.0,533386.0,4,4,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001941,3628,11.0,15.0,3,4.0,17277.0,1,1.0,689352.0,3,3,5.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001942,3025,15.0,14.469026548672566,3,1.0,17795.0,1,1.0,602005.0,3,1,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7001943,4208,14.494707127734651,13.0,4,1.0,17532.0,0,5.0,673229.0,4,3,5.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001944,2985,14.494707127734651,15.0,3,5.0,17559.0,1,7.0,546260.0,3,1,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001945,2190,7.0,4.0,3,1.0,19908.0,0,1.0,291254.0,3,2,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7001946,1738,14.494707127734651,7.0,4,1.0,17380.0,1,3.0,283294.0,4,0,1.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001947,3558,21.0,14.0,3,4.0,19765.0,0,1.0,512309.0,3,0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001948,2045,10.0,10.0,4,3.0,17044.0,0,2.0,619999.6992670636,4,2,3.067591763652641,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
7001949,3892,14.494707127734651,19.0,3,1.0,17693.0,0,1.0,459310.0,3,0,3.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7001950,4749,5.0,14.0,3,1.0,21586.0,1,1.0,541377.0,3,11,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001951,3293,20.0,14.469026548672566,4,1.0,18294.0,1,1.0,345757.0,4,2,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7001952,4601,9.0,23.0,3,3.0,19171.0,1,2.0,805182.0,3,2,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001953,3378,7.0,17.0,5,1.0,17778.0,1,5.0,398583.0,4,0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001954,2433,14.494707127734651,2.0,3,3.0,17377.0,0,2.0,484123.0,3,2,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001955,3655,14.494707127734651,18.0,3,5.0,17404.0,1,6.0,639597.0,3,2,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001956,3983,4.0,20.0,3,3.0,17318.0,0,2.0,629336.0,3,0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7001957,3912,8.0,12.0,3,4.0,17008.0,0,1.0,619999.6992670636,3,0,3.067591763652641,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
7001958,3611,4.0,4.0,4,3.0,21244.0,0,1.0,379205.0,4,3,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7001959,3382,20.0,14.469026548672566,4,5.0,17799.0,1,4.0,591817.0,4,2,4.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7001960,5877,24.0,24.0,4,4.0,25552.0,1,2.0,1157761.0,4,4,5.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001961,1733,14.494707127734651,3.0,4,3.0,17329.0,0,1.0,180222.0,4,2,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001962,3232,16.0,10.0,3,1.0,19014.0,1,10.0,588293.0,3,7,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001963,4481,27.0,22.0,3,4.0,22403.0,0,8.0,604881.0,3,7,4.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001964,2589,5.0,16.0,3,3.0,17259.0,0,6.0,370206.0,3,0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001965,5264,11.0,32.0,3,3.0,21932.0,0,11.0,847452.0,3,0,1.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001966,4526,18.0,14.0,3,1.0,19678.0,0,4.0,620054.0,3,1,3.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7001967,6288,25.0,31.0,3,5.0,28582.0,0,6.0,767141.0,3,11,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7001968,3986,14.494707127734651,12.0,4,4.0,17332.0,0,4.0,689640.0,4,2,3.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001969,3134,14.494707127734651,16.0,4,4.0,17413.0,1,1.0,388658.0,4,0,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001970,5435,11.0,22.0,4,4.0,24705.0,0,3.0,1087020.0,4,0,4.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7001971,4052,12.0,24.0,4,5.0,19294.0,0,10.0,790089.0,4,7,3.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001972,3550,14.0,4.0,3,5.0,19721.0,1,6.0,507619.0,3,17,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7001973,2277,14.494707127734651,5.0,3,3.0,17519.0,0,7.0,227747.0,3,9,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7001974,3082,18.0,9.0,4,4.0,17121.0,1,2.0,619999.6992670636,4,0,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
7001975,2157,9.0,14.469026548672566,3,5.0,17973.0,0,2.0,291163.0,3,0,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7001976,2086,10.0,13.0,3,1.0,20855.0,1,2.0,300312.0,3,5,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001977,2234,11.0,11.0,3,4.0,18617.0,1,1.0,252447.0,3,0,4.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001978,3693,15.0,11.0,3,5.0,21725.0,0,7.0,505975.0,3,3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001979,3292,20.0,3.0,4,1.0,25325.0,1,3.0,549806.0,4,7,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001980,4390,18.0,13.0,4,1.0,21949.0,0,8.0,614572.0,4,4,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001981,3585,14.0,22.0,4,3.0,25609.0,0,1.0,444572.0,4,2,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001982,4473,13.0,9.0,3,4.0,19447.0,0,9.0,474118.0,3,8,4.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001983,2402,7.0,12.0,3,1.0,17157.0,0,2.0,619999.6992670636,3,2,3.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
7001984,3136,16.0,9.0,3,3.0,19601.0,0,6.0,335569.0,3,0,4.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7001985,5136,5.0,21.0,3,1.0,22890.30999066293,0,5.0,939859.0,3,8,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
